title,language,content,narrative,subnarrative
EN_CC_200071.txt,en,biden green policy make housing long affordable average american    accord edward ring author senior fellow conservative think tank california policy center warn far reach consequence biden globalist green agenda allegedly save climate crisis development use oil natural gas coal halt write ring american greatness time point development renewable energy source like hydroelectric nuclear power plant slow completely stop ring add new energy source come inefficient expensive wind solar biomass energy generation far destructive environment require extraction importing raw material construction maintenance possibly deliver energy nation    world    require prosper consequence green policy primary reason americans long afford home pay rent buy gasoline pay utility bill write ring elevated price essential factor price increase america strong withstand prolong military conflict peer adversary devastating impact americans green energy policy fact housing unaffordable americans build infrastructure human freedom empower people inform healthy aware explore decentralize peer peer uncensorable brighteon.io free speech platform learn free downloadable generative ai tool brighteon.ai purchase healthrangerstore.com help fund effort build share tool empower humanity knowledge abundance biden department energy announce million program mean state local government incentivize implement new building code low greenhouse gas emission fight call climate crisis related interest rate -year fix mortgage rise    high half endowment implement universal energy conservation code compel homeowner spend renovate home compliance directive remainder fund implement zero energy building code require residential building install small scale renewable energy generator achieve zero net carbon additional spending owner house residential building come period united states family struggle afford home median home price u.s rise second high price july force developer build new house apartment way comply green building code state local government advantage biden administration funding implement green building code spur eventually phase use natural gas home residential building    energy cost expensive cheap natural gas disappear watch video financial economic expert gregory mannarino warn americans prepare big housing crash history world video high hope channel brighteon.com ironic tesla build world large supercharger station power diesel power plant blind money wind farm kill eagle whale green cult ignore reality pocket million donation john kerry admit nuclear energy necessary continue push wind solar instead half young adult united states live parent green energy mining pollute river farmland unsustainable pace leave million people expose toxic waste source include,CC: Criticism of institutions and authorities;CC: Controversy about green technologies;CC: Criticism of climate policies,CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Controversy about green technologies: Renewable energy is costly;CC: Criticism of climate policies: Climate policies have negative impact on the economy
EN_UA_DEV_100033.txt,en,wild kremlin tv host threaten u.s nuclear strike    surreal world russian state television russia prevail war ukraine present battle united states nato accord kremlin propagandist matter time west admit defeat pay reparation moscow risk devastating nuclear strike pundit dare criticize russia invasion ukraine see state control television speak week timid disagreement pale comparison bravery marina ovsyannikova editor channel detain interrupt live programming anti war sign state tv broadcast fill cheerleader repeatedly insist kremlin special operation know rest world brutal war stop objective achieve insist go exactly plan russian president vladimir putin willingness negotiate president ukraine volodymyr zelensky package sign love good consequence mount loss humiliating defeat face russian military ukraine appear state tv sunday evening vladimir soloviev political scientist professor communication dmitry evstafiev argue right president vladimir vladimirovich putin proposal ukrainian leadership table course demonstration great respect love president ukrainian people multiple state tv show emphasize reluctance united states nato intervene russia bloody invasion neighbor present proof kremlin length emerge victorious olga skabeeva host state tv minute intentionally distort statement white house press secretary jen psaki friday skabeeva claim jennifer psaki statement say matter putin ukraine use biological weapon drop nuclear bomb united states win involve monday disregard strong bipartisan support ukraine united states skabeeva claim americans don care ukraine concern rise gas price allege dismay state department turn americans indifferent save ukrainian banderite russian state medium government official take describe opponent kremlin ukraine banderite follower stepan bandera ultranationalist political figure fight ukrainian independence assassinate kgb expression indiscriminately brand opponent nazi proceed broadcast clip u.s president donald j. trump blame biden alleged inability communicate putin hint upcoming presidential election skabeeva snipe fun time start wait meantime state medium replete baseless promise wide range concession west moscow anticipate receive future appear sunday evening vladimir soloviev russian parliament member oleg matveychev know kremlin spin doctor watch clip fox news tucker carlson everyday occurrence moscow tightly control medium environment matveychev note isn single country world easily manipulate america argue table victory ukraine demilitarization complete go raise stake example lifting sanction dissolution nato presence nato country get way extradition war criminal like anton herashchenko deputy minister ukrainian ministry internal affairs zelensky president ukraine petro poroshenko extradition oligarch like mikhail khodorkovsky recent day russian state television regress orwellian lie kafkaesque nightmare pundit start promote idea execute ukrainian resist putin war aggression hang note call constitution rogue republic create ukraine russian force conveniently allow death penalty thursday evening vladimir soloviev listen pundit expert endorse idea execute ukrainian citizen hang doctor political science elena g. ponomareva argue let morality prevent undertake correct action understand importance humanitarian component morality way sunday vesti nedeli host dmitry kiselyov continue theme public hanging broadcast scene public execution german nazi soldier kyiv independence square segment entitle denazification ukraine new opportunity growth appear serve tool desensitize russian population grotesque war trial execution kremlin reportedly plan conduct ukraine public square capture historical video bloomberg previously report accord unnamed european intelligence official russia intelligence agency federal security service draft plan public execution ukraine city capture russian state medium appear lay groundwork normalize idea order acceptable average russians recite list russia future demand soloviev matveychev brazen think reparation damage cause sanction war cost money return russian property russian empire soviet union current russia seize united states host chime ask include alaska fort ross matveychev nod point antarctic discover belong return medal unlawfully take sportsman olympic game extradition grigory rodchenkov extradition multiple criminal ll want think start voice understand table didn want talk small like ukraine neutrality soloviev ask list include tactical nuclear strike go straight strategic matveychev pompously scoff monday soloviev revisit topic nuclear blackmail blind rage recent seizure italian villa say think take money tell hour unfreeze fund ll send know ve get choice tactical strategic pick take money thief talk short bullet head,URW: Speculating war outcomes,URW: Speculating war outcomes: Russian army is collapsing
EN_UA_DEV_100005.txt,en,new sarah westall scott ritter russia win nuclear threat sign desperation intelligence officer expert weapon mass destruction scott ritter join program well understanding go ukraine sadly western medium frame war russia lose prolong negotiation cause death question desperation war go resort nuclear weapon war listen interview information miss corporation propaganda western medium west soviet russian boogie man fact seldom threat amerika blow comment russia late stage china way proportion poor western subject agree fact ask thought .oh sorry cannon fodder count amerikan great pig planet derogitive term imagine absolute pig think amerikan life worth african life outside west trash worth effort point kill care want dead sit care time stop care people care enemy sort time take responsibility consequence politician scott ritter good topic talk truth yes say get let nuke war wipe quickly month month promise trump threat east .poof thank un elect bureaucrat western country prove bad bad humanity sure scott safe place talk sense .pity talk .most rest un nuclear war country survive horror leave russia china`britain lot europe amerika canada australia nz ask population tell deserve scott great stake go stop talk start take control government need bury flame hell deep recover single mean single bureaucrat pray innocent try forgive chance judge high authority jesus think decision persecute,"URW: Distrust towards Media;URW: Amplifying war-related fears;URW: Russia is the Victim;URW: Discrediting the West, Diplomacy","URW: Distrust towards Media: Western media is an instrument of propaganda;URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed;URW: Russia is the Victim: The West is russophobic;URW: Discrediting the West, Diplomacy: Other"
EN_CC_200034.txt,en,stop oil like climate protester want billion people die    billion people lot people billion death genocidal get possess stop oil member position employ kill vast majority planet answer propaganda end biblical age grace approach world increasingly come unhinged include environmentally birth pang intensify theory climate fanatic adopt happen blame human activity industry environment i.e. volcano emit far greenhouse gas like carbon dioxide tailpipe car flatulence cattle member group like stop oil delude    delude    believe appease climate god make sort change exist industrial world order believe stop thing like global warming fear boiling ocean destroy planet relate accord sultan al jaber president cop science green phase earth base fossil fuel use day oil- gas free world member stop oil envision home business structure rely light heat fuel long function united kingdom gas stock hold ground typically high gas distribution cease occur day lack pressure mean turn domestic supply shut uk base medium outlet report gas stop flow million household pc population long heating hot water cooking facility panic people turn electricity cooking heating wait uk electricity grid rely natural gas buffer energy source day demand vary accord consumer demand main energy supplier renewable highly variable power grid gas pick lion share gap output consumer demand uk mind multiply effect world quickly life currently know end instantly million million die week follow billion rest world oil- gas base system collapse uk example island nation constitute rely properly pressurize gas distribution system order entire power grid electricity intact stop oil get way entire uk lose power energy need continue exist eventually leave destroy human stop oil fanatic know pipe dream actually entail activate believe planet melt boil man climate change learn case climate.news source article include,CC: Criticism of climate movement;CC: Downplaying climate change;CC: Questioning the measurements and science,CC: Criticism of climate movement: Climate movement is alarmist;CC: Downplaying climate change: Human activities do not impact climate change;CC: Questioning the measurements and science: Methodologies/metrics used are unreliable/faulty
EN_UA_DEV_100029.txt,en,general milley russian military stock rapidly deplete soldier demoralize russia remain isolate military stock rapidly deplete soldier demoralize untraine unmotivated conscript convict leadership fail having fail strategic objective milley say press conference pentagon follow ukraine defense contact group meeting ukrinform correspondent report russia increasingly rely country iran north korea note time russian soldier throw chaos war wave wave severely undertrained poorly lead poorly equip russian force conduct mindless frontal attack sacrifice hundred day obvious world obvious putin objective long achievable continue war milley believe comment situation near bakhmut stress ukraine hold russian troop robust defense accord ukrainian troop capable train milley add ukrainian precision munition continue target logistic communication system russians lack effective small unit leader proper equipment chairman u.s joint chief staff note country pledge send leopard tank ukraine group meet today discuss air defense regular artillery rocket artillery armor ammunition contribution critical ukraine ability continue fight milley say note long range fire challenge russia ability command control protect sustain force report th meeting ukraine defense contact group ramstein format hold online wednesday,URW: Speculating war outcomes,URW: Speculating war outcomes: Russian army is collapsing
EN_UA_DEV_100034.txt,en,opinion restructure ukrainian debt step democratic victory    ukraine victory victory entire free world dictator tyrant formula victory know strength ukrainian army unity free world unwavere long term military financial support ukraine foremost ukraine membership nato element victory restructuring ukraine debt agreement holder international bond allow ukraine suspend payment expire august agreement debt restructuring reach creditor find compromise give ukraine dire situation amid devastation cause russia war ukrainian government study experience debt restructuring effort russia initial invasion ukraine poor policy ukrainian president viktor yanukovych ukraine brink default project redemption debt servicing commitment amount estimate billion year ukraine war tear economy partially ruin industry raise fund august government serve prime minister reach agreement creditor committee restructure billion international debt fifth total debt include total write billion restructure billion debt payment year bondholder russia accept offer restructuring complete november swap new bond gdp warrant december cabinet minister ukraine approve moratorium pay billion russian debt precedent restructure ukraine external debt far ideal estimate saving amount billion include write debt principal interest moratorium redemption russia million dollar pay gdp warrant total saving equal billion indirect saving form defer interest payment billion remain budget support ukrainian economy current situation tough accord world bank ukraine war incur loss billion grow daily defense funding need result budget deficit gdp year scale war second year half time level pre war year respectively year slightly state budget expenditure fund domestic revenue international financial assistance remain high demand war toll ukraine public finance extremely detrimental national debt exceed gdp continue grow international financial assistance ukraine come loan interest pay state public budget deficit exacerbate extensive national security defense spending reconstruction socio economic infrastructure medical care service payment temporarily displace person public commitment circumstance ukraine economic survival crucial depend resolve national debt issue few public budget fund ukraine need redeem service debt invest domestic weapon production purchase modern western equipment enhance ukraine ability resist armed aggression make likely ukraine prevail protect civilized world russian military invasion reduce risk russian missile destroy child hospital amsterdam warsaw maternity hospital berlin prague necessary address optimistic assessment ukraine external aid need accord current international monetary fund support program     ukraine need external financial assistance estimate billion year scale war partner disburse billion annually billion figure year mislead compare ukraine real funding need billion need avoid loss prevail figure increase half napoleon bonaparte attribute say war require thing money second money money civilized world financially weaken aggressor sanction confiscation frozen asset continue assist ukraine need long term financial assistance export facilitation energy recovery restructure ukraine external debt financial toolkit need prevail war late june private creditor agree write ghana international bond value despite ghana war believe ukraine receive large amount international aid settle bondholder third financial assistance arrive loan redeem importantly international assistance fund intend support ukraine economy military withstand war suggest roll bond repayment mention article year categorically oppose space interim decision roll over external public debt    bond gdp warrant    restructure form write ukraine join nato european union ukraine prevail war cabinet ukraine history reduce state debt ukrainian bondholder private bondholder accept government proposal restructure ukraine international debt resort compromise limit debt write ready assume loss heartbeat write ukrainian debt mean assist ukraine achieve victory victory democracy world order democracy world order pillar global economic sustainability ensure investment safety security investor profit worldwide,URW: Overpraising the West,URW: Overpraising the West: The West belongs in the right side of history
EN_CC_200046.txt,en,co green molecule new study show elevated co level increase vegetation growth water availability northern hemisphere    study publish environmental research letter reveal significant change relationship vegetation growth water availability northern hemisphere mid latitude past decade research lead yang song colleague highlight impact elevated carbon dioxide co level relationship suggest close relationship vegetation growth water availability previously understand compound democrats target    co    actually solution preserve cropland grassland forest water supply grow population northern hemisphere mid latitude encompass diverse ecosystem include cropland grassland forest crucial high human population significant terrestrial carbon sink study analyze datum focus vegetation growth measure normalize difference vegetation index ndvi water availability assess palmer drought severity index pdsi study find asynchronous trend vegetation growth generally increase past decade water availability show variable trend asynchronous behavior indicate decoupling vegetation growth water availability area despite overall decoupling relationship study find region northern hemisphere relationship tighten observation note cropland grassland forest cropland grassland increasingly constrain water deficit study note cropland grassland experience strong water limitation pronounced time contrast forest constrain water deficit affect water surplus relationship vegetation growth water resource forest area weaken suggest excess water deficit limit factor study identify atmospheric co dominant driver change relationship vegetation growth water resource fact co level influence grid cell elevated co level enhance vegetation growth call fertilization effect improve water use efficiency indirect effect boost water availability reduce overall water consumption unit biomass study highlight difference change occur ecosystem cropland consistent increase water deficit constraint vegetation grassland increase constraint slow rate compare cropland forest see relative decrease water surplus constraint reflect ability deep root tree manage water deficit effectively finding suggest co induced greening advantage certain ecosystem include change water dynamic influence future risk drought agricultural productivity give area sequestration carbon dioxide grave mistake slowly harm important ecosystem northern hemisphere course wildfire drought increase democrat continue deride climate change great threat continue guilt world pay remove carbon dioxide atmosphere spiral death destruction come death cult pretend planet savior source include,CC: Climate change is beneficial,CC: Climate change is beneficial: CO2 is beneficial
EN_CC_200035.txt,en,gretchen whitmer orders michigan state fleet electric     gov gretchen whitmer mi order michigan state fleet vehicle percent electric new directive tuesday whitmer announce bring state fleet vehicle zero greenhouse gas emission few decade goal whitmer write order essential administration green energy agenda whitmer write directive michigan cutting edge mobility electrification world lead auto industry make switch electric continue attract battery semiconductor clean energy investment state nation usher future mobility clean energy michigan win project lead example state government emphasis add today order appropriate state agency begin process convert vehicle own state state fleet zero emission vehicle zev goal complete conversion light duty vehicle medium- heavy duty vehicle reduce greenhouse gas emission boost demand michigan automaker zev production reduce overall cost state fleet emphasis add total michigan state fleet include nearly vehicle cost state taxpayer transition electric vehicle evs light duty vehicle medium heavy duty vehicle remain unknown whitmer directive come administration entangle state michigan investment feature chinese corporation direct tie chinese communist party ccp gotion inc link ccp plan build billion ev battery plant big rapid michigan area whitmer behest plant unpopular local voter region recently oust elect republican sign provide gotion taxpayer subsidy build plant backyard similarly whitmer work ford motor co. bring ev battery plant michigan include involvement contemporary amperex technology co. catl    china premiere battery supplier deep tie ccp recently ford announce cut job investment projection project john binder reporter breitbart news email jbinder@breitbart.com follow twitter comment let know have issue comment,CC: Criticism of institutions and authorities;CC: Green policies are geopolitical instruments,CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Green policies are geopolitical instruments: Other
EN_CC_200070.txt,en,wat l.a mayor garcetti fly argentina fight climate change    los angeles mayor eric garcetti join global coalition mayor summit climate change week buenos aire argentina burn fossil fuel international flight attend remotely attend press issue home press release garcetti office say mayor eric garcetti week attend world mayors summit    join mayor climate expert youth activist business leader world advance global action combat climate crisis cities climate leadership group international network nearly world large city commit concrete action combat climate change mayor garcetti serve chair succeed london mayor sadiq khan come fight climate crisis commitment city state country strong size ambition global coalition say mayor eric garcetti world mayor summit chance recognize magnitude break decade climate action    chance elevate solution city deploy neighborhood level real impact people daily life opportunity help national government well understand step chart path livable prosperous future garcetti join u.s department transportation presentation high quality urban transportation infrastructure l.a infrastructure widely consider high quality propose high speed rail l.a san francisco largely cancel current passenger rail service l.a san diego suspend potential landslide hazard opening address climate summit accord mayor office lay los angeles transition clean energy source deliver climate justice commitment garcetti green new deal call shutter natural gas plant oppose public work union lose electoral challenge face city council race white garcetti away los angeles continue struggle high crime homelessness come define legacy crisis city council trigger racist comment city council member garcetti party accord icao carbon emission calculator garcetti trip burn kg carbon fly economy class twice fly business premium class assume stop atlanta fourth economy half premium global average capita use carbon year clear conference hold remotely joel b. pollak senior editor large breitbart news host breitbart news sunday sirius xm patriot sunday evening p.m. p.m. et p.m. p.m. pt author recent book free fair u.s presidential election recent book red november tell story democratic presidential primary conservative perspective winner robert novak journalism alumni fellowship follow twitter @joelpollak photo file comment let know have issue comment,CC: Criticism of institutions and authorities;CC: Criticism of climate movement;CC: Criticism of climate movement,CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Criticism of climate movement: Ad hominem attacks on key activists;CC: Criticism of climate movement: Climate movement is corrupt
EN_CC_200079.txt,en,klaus schwab want ban people wash pant month    klaus schwab world economic forum wef issue guideline public allow wash clothe include underwear gym clothe wef order compliant government future citizen restrict buy small number new item clothing year bypass censor sign unfiltered news deliver straight inbox unsubscribe time subscribe agree term use late video accord schwab threat climate change mean people long right wear launder clean clothe cite new study schwab world economic forum wef urge government clamp people wash jean pant month sweater fortnight accord wef global fashion industry estimate generate million tonne textile waste year public reduce wear dirty clothe instead wash use waste prevent wear clothe long say wef way clothe forever durability degree depend quality fabric study find example correct care wear jumper sweater fourteen day wash double lifespan jumper seven year average acute irony globalist billionaire neoliberal politician routinely utilize private jet fly organization yearly davos conference release carbon environment average family lifetime worth laundry world economic forum consistently fight plan include roll perk privilege billionaire elite hope focus environmental policy exclusively strip away fundamental right citizen consider beneath trend gov build secret detention facility state non compliant dissident schwab kick annual meeting new champion aka summer davos dalian china opening plenary schwab praise china economic policy congratulate participate event represent outstanding talent business government academia civil society brief opening statement unelected globalist founder wef say participant foster collaboration order drive economic growth create resilient future,CC: Criticism of institutions and authorities;CC: Hidden plots by secret schemes of powerful groups;CC: Criticism of institutions and authorities,CC: Criticism of institutions and authorities: Criticism of international entities;CC: Hidden plots by secret schemes of powerful groups: Blaming global elites;CC: Criticism of institutions and authorities: Criticism of political organizations and figures
EN_CC_200064.txt,en,watch eco loon deck camera crane storm swedish dance    radical climate activist knock rear end camera crane operator group storm stage sweden strictly come dance final weekend live dance performance time olympic cross country skier charlotte kalla partner tobia karlsson final round competition let dance swedish version popular dance competition reality programme strictly come dance dance star climate change radical storm stage activist jump stage stand studio camera release yellow paint powder unfurl large banner eco warrior group restore wetland kalla partner continue dance background stunt short live large camera crane quickly swoop knock male activist promptly tackle apprehend jump protect dancer let dance contestant rickard sjöberg tell aftonbladet wish act soon give kalla currently pregnant think case dangerous happen middle dance heavily pregnant woman participate important wish intervene early say activist remove venue law enforcement currently face potential vandalism charge activist group restore wetland claim responsibility act say worried climate find difficult understand people need disrupt dance competition reason world threaten climate societal collapse devastating consequence,CC: Criticism of climate movement,CC: Criticism of climate movement: Other
EN_CC_200060.txt,en,french state bank end financing oil gas project    oil gas min read french state bank end financing oil gas projectsthe banking group long investment direct financing new oil gas production project infrastructure directly relate new project paris french state investment bank say wednesday long finance new oil gas project step climate change commitment caisse des depot adopt action plan adapt climate change banking group long investment direct financing new oil gas production project infrastructure directly relate new project say stop finance oil company plan reduce production caisse des depot say lower threshold exclude company revenue coal percent revenue contribute environmental transformation heart purpose caisse des depot group say director eric lombard climate group regularly criticise bank continue invest expansion fossil fuel production consumption need fall global warming keep relatively safe degree celsius caisse des depot adopt action plan adapt climate change banking group long investment direct financing new oil gas production project infrastructure directly relate new project say stop finance oil company plan reduce production caisse des depot say lower threshold exclude company revenue coal percent revenue contribute environmental transformation heart purpose caisse des depot group say director eric lombard climate group regularly criticise bank continue invest expansion fossil fuel production consumption need fall global warming keep relatively safe degree celsius,Other,Other
EN_CC_200040.txt,en,climate protester control attack stonehenge disrupt pga championship    climate protester control attack stonehenge disrupt pga championship extinction rebellion activist love hate multiple instance vandalism famous landmark artistic work western cultural significance people grow annoy action climate alarmist think goal group generate public sentiment cause instead inspire exact opposite understand attention good attention past week climate activist target different venue send message doom disrupt pga tour traveler championship cromwell connecticut vandalize stonehenge monument salisbury plain wiltshire england defacement stonehenge consider relatively successful able stop impossible understand logic focus ancient site create thousand year development carbon base energy climate activist concerned medium coverage make sense protester rush pga course connecticut hand throw smoke bomb run wildly th green police quickly tackle ground crowd cheer activist subdue chant usa drag field people actually believe man climate change legitimate threat planet bad pr movement receive hate group america climate protestor storm green th hole pga traveler tournament chad prather @watchchad june send jail bury fairway whatevs pic.twitter.com/tuybjphc climate activist shirt golf dead planet take police pga event traveler championship protestor kick planter rose eric abbenante @ericabbenante june perfect encapsulation phony cause climate change protest hate nature pic.twitter.com/ioqmrou despite billion dollar spend yearly government ngo climate propaganda blind belief climate hysteria decline specifically see reversal recent polling show drop people believe climate change threat half americans believe climate change cause human activity young adult age big decline concern climate change drop mean generation indoctrinate assume climate protest likely increase month normal heat summer exploit backdrop global warming prediction materialize,CC: Criticism of climate movement;CC: Criticism of climate movement;CC: Criticism of institutions and authorities;CC: Downplaying climate change;CC: Downplaying climate change,CC: Criticism of climate movement: Other;CC: Criticism of climate movement: Climate movement is alarmist;CC: Criticism of institutions and authorities: Criticism of national governments;CC: Downplaying climate change: Human activities do not impact climate change;CC: Downplaying climate change: Other
EN_CC_200078.txt,en,greta thunberg detain anti coal protest    swedish climate activist greta thunberg detain police tuesday anti coal protest germany day law enforcement remove site video capture protest show officer carry seemingly unbothered thunberg away demonstration abandon german village lützerath set destroy garzweiler coal own european energy giant rwe expand alle dörfer bleiben group fight coal mining expansion confirm thunberg detain member group give special thank participate protest police tell bbc arrest thunberg rush ledge release charge identity check police say thunberg demonstrator detain sunday thousand protester descend lützerath western germany recent day voice opposition expansion year interaction activist police grow violent time result hospitalization demonstrator germany embarrass right thunberg tell reporter friday activist expand coal contribute climate crisis counterproductive germany commitment reduce greenhouse gas emission country pledge phase coal power generation recently approve coal expansion project say necessary maintain country energy security russian invasion ukraine continue disrupt oil gas supply,Other,Other
EN_CC_200030.txt,en,bangladesh nordic country strengthen coop minister    nordic country pledge join hand bangladesh strengthen collaboration green resilient future environment forest climate change minister saber hossain chowdhury say thursday commend nordic nation exemplary commitment environmental stewardship say bangladesh make continuous effort create sustainable future chowdhury statement speak chief guest nordic day commemoration function hold hotel radisson dhaka event celebrate highlight rich culture collaborative partnership denmark finland norway sweden minister say occasion symbolise deep root friendship collaborative spirit bangladesh nordic country partnership found mutual respect share value commitment sustainability prosperity reflect historical significance highlight recognition bangladesh independence nordic country february lay cornerstone relationship base solidarity support minister underscore nordic council vision region sustainable integrated system globally align seamlessly bangladesh aspiration sustainable future emphasise importance preserve environment laud nordic region breathtake natural landscape highlight share commitment sustainability partnership chowdhury outline diverse sector collaboration include climate resilience technological advancement education health joint effort exemplify share dedication create sustainable equitable future nation say environment minister express excitement endless possibility continued collaboration aim deepen cooperation address global challenge climate change foster innovation cultural exchange recall friendship bangladesh nordic country minister say stand beacon hope demonstrate power unity build well future alexandra berg von linde ambassador sweden dhaka espen rikter svendsen norway ambassador bangladesh christian brix moller ambassador denmark dhaka tito gronow deputy head mission embassy finland new delhi speak occasion ambassador high commissioner political leader representative international organisation government high official people different walk society attend event,Other,Other
PT_208.txt,pt,único bioma brasileiro caatinga perder destruição vegetação nativo ocupação desenfrear bioma aumentar desertificação atingir território afirmar presidente ibamar caatinga único bioma território brasileiro nacional apesar historicamente receber atenção política público preservação refleter se prever bioma futuro efeito alteração climática principalmente presente estudo apontar crise climático extinguir mamífero típico caatinga provocar perda significativo flora bioma atual comprovar encolhimento substancial dimensão impor urgência ação proteção perder milhão hectare    equivalente goiás    milhão hectare caatingo território alerta dar presidente ibamar rodrigo agostinho seminário técnico-científico bioma noticer agência Brasil uol Brasil sbt agostinho destacar necessidade política específico bioma característica peculiar elevado grau espécie exclusivo impactar atividade humano charneca vegetação autóctone ocupar passar processo antropização seguir corte raso queima reiterar extração seletivo vegetação animal introdução espécie exótico explicar ocupação provocar efeito perverso desertificação afetar bioma avaliação ibamar avaliação laboratório processamento imagem satélite lapis universidade federal alagoa presidente ibamar travar problema exigir criação unidade conservação recuperação vegetação nativo criação dado conservação proteção integral uso sustentável melhoria licenciamento ambiental demarcação território população tradicional necessidade referir agostinho muito população tradicional normalmente reconhecer sertanejo desafio repente chegar empreendimento pessoa expulso zona rapidamente apontar semana passado superintendente sudene danilo cabral defender inclusão proteção caatinga constituição noticia cbn proteção bioma interligado agenda fundamental fundo caatinga propor governador nordeste pecuarista claudecy oliveirar leme investigar gastar milhão euro desmate químico área totalizar hectare pantanal mato-grossense manteve-se silêncio durante depoimento prestar virtual feira delegada Liliane muratta passo encerrar investigação relatar inquérito enviar ele justiça análise ministério Público mato grosso mpmt oferecimento denúncia detalhar g. apesar cometer absurdo crime ambiental autuação dano ambiental pantanal receber multa totalizar milhão euro leme continuar liberdade condição mp tentar reverter,CC: Amplifying Climate Fears;CC: Criticism of climate policies;CC: Amplifying Climate Fears,CC: Amplifying Climate Fears: Other;CC: Criticism of climate policies: Other;CC: Amplifying Climate Fears: Amplifying existing fears of global warming
PT_234.txt,pt,estudo mostrar amazón chegar retorno manter floresta resiliente ser necessário esforço local    redução desflorestação aumento restauração combinar esforço global redução emissão gase estufa mitigação impacto crise clima mensagem principal artigo científico capa revista naturar quarta-feira liderar brasileiro cenário provocar alteração ecossistemas amazónia trar impacto clima reduzir chuva região continente poder afetar ásia antártida biólogo Bernardo flor líder artigo explicar retorno complexo amazónia retroalimentar acelerar perda floresta perder controlo estudo indicar limite ultrapassar enfraquecer resiliência floresta ameaçam-na    aumento temperatura médio global acima volume chuva inferior mm estação seco durar desflorestação acima cobertura florestal original restauração bioma inferior amazónia perder cerca cobertura florestal preciso parar desflorestação restaurar muito floresta indicar investigador amazónico complicado floresta savana ecossistema montanhoso ecossistema aquático diversidade cultural enorme continuar flor investigador universidade federal Santa catarina ufsc estudo observar acontecer floresta degradado savana areia branco área florestal degradado flor trajetória analisar floresta recuperar continuar degradar dominar liana bambu em outro caso floresta recuperar área aberto sujeita incêndio frequente ameaçar área degradado desafiante perceber diferentes floresta amazónia responder alteração global afirmar cientista marino hirota conduzir análise professora ufsc assustar especialista velocidade mudança ocorrer processo acontecer cadeia floresta perder perde-se precipitação resiliente tornar marina hirota dominó bater outro reforçar temperatura elevar continuar esclarecer retroalimentação fenómeno trabalho fazer ter base revisão modelação estatístico artigo pesquisa estudo consagrar brasileiro Carlos nobre americano thoma lovejoy apontar risco amazónia atingir retorno desflorestação floresta análise publicar nature observar principal stress amazónia desflorestação incêndio aumento temperatura seca extremo investigação iniciar haver ano financiar instituto serrapilheirar instituição privado fim lucrativo lançar promover ciência Brasil analisar estudo painel científico amazónia reunir cientista brasileiro estrangeiro trazer conhecimento atual região amazónico,CC: Amplifying Climate Fears,CC: Amplifying Climate Fears: Other
PT_210.txt,pt,adaptação alteração climática desafio urgência rs ano Porto alegre município rio sul afetar cheia corpo água resultante chuva intenso enfrentar tragédia humano consequente modelo desenvolvimento negligente dinâmica natural cheia seca corpo água território municipal relatório Brasil governo federal alertar urgência adaptação alteração climática visar modelo desenvolvimento considerar questão climática consequência socioambiental socioeconómico esfera territorial ambiental urbana rural bairro planear periferia área informal setor economia industrial agrícola correlacionado ambiente construir    edifício cidade desenho urbano infraestrutura incidente decisão planeamento    observa-se inadequação obsolescência intensificar impacto agravamento ocorrência consequência evento climático hidrológico extremo ser excesso escassez tornar se evidente urgência início processo adaptação clima desastre decorrente evento extremo exigir readaptação renovação técnica infraestrutura multiescalar dimensão edifício macro microplaneamento gestão territorial regional intra intermunicipal metropolitano insustentável tratar interrelação questão natureza desenvolvimento urbano    solução basear natureza território sensível água especialmente respeito dinâmica hídrico microescala desenho transbordo volume rio guaíba demonstração evidente de este relação ter referência experiência austrália face seca milénio década seca contínuo desenvolver implementar alternativa governação socioecológico efetiver transição cidade sensível água modelo planeamento território sensível água compreensão território especialmente bacia hidrográfico unidade primária planeamento territorial ênfase infraestrutura manutenção serviço ecossistema promover formação comunidade sensível água compromisso social urgente tomar medida emergência preservar vida cheia rs igualmente fundamental implementar ação transição direção território    cidade Campo sensível água evitar futuro tragédia garantir permanência humano território,CC: Criticism of climate policies;CC: Amplifying Climate Fears,CC: Criticism of climate policies: Other;CC: Amplifying Climate Fears: Other
